"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"4212332","HOSPITAL GENERAL DE TLALIXCOYAN","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","JOSE E. VILLEGAS","CALLE","COMONFORT","CALLE","ALDAMA","CALLE","ALLENDE",,"SN",,,,,"COLONIA","TLALIXCOYAN",,,,"95220","30","VERACRUZ DE IGNACIO DE LA LLAVE","181","Tlalixcoyan","0001","Tlalixcoyan","0170","017","2859670669",,,"Fijo","18.799676","-96.05795709","2010-07"
"4480978","HOSPITAL GENERAL DE ZONA 11 INSTITUTO MEXICANO DEL SEGURO SOCIAL","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","CALLE","MIGUEL BARRAGAN","CALLE","NINGUNO","PRIVADA","NINGUNO","CALLE","PASEO LOS LAGOS",,"SN",,,,,"COLONIA","ZONA UNIVERSITARIA",,,,"91090","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0215","010","61300","OSCAR.BAIZABAL@IMSS.GOB.MX","WWW.IMSS.GOB.MX","Fijo","19.52288352","-96.92185249","2010-07"
"4224320","HOSPITAL GENERAL DE ZONA CON MEDICINA FAMILIAR NUMERO 35","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","CALLE","MIGUEL ALEMAN","CALLE","FELIPE ÁNGELES","CALLE","NINGUNO","CALLE","MANUEL ARRÓNIZ C.","130",,,,,,"COLONIA","CENTRO",,,,"95400","30","VERACRUZ DE IGNACIO DE LA LLAVE","045","Cosamaloapan de Carpio","0001","Cosamaloapan","0520","015",,,,"Fijo","18.36500613","-95.78288019","2010-07"
"4481223","HOSPITAL GENERAL DE ZONA CON MEDICINA FAMILIAR NUMERO 36","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","CALLE","NINGUNO","CALLE","YUCATAN","AVENIDA","RICARDO FLORES MAGON","CALLE","JOSÉ CARDEL",,"SN",,,,,"COLONIA","CONJ HAB RICARDO FLORES M 2RA ETAPA",,,,"91680","30","VERACRUZ DE IGNACIO DE LA LLAVE","016","La Antigua","0001","José Cardel","0105","036",,,,"Fijo","19.37661051","-96.37500182","2010-07"
"4354829","HOSPITAL GENERAL DE ZONA DOCTOR EMILIO ALCAZAR","SERVICIO DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","251 y más personas","CALLE","ALVARO OBREGON","CALLE","DE CORTEZ","CALLE","VICENTE GUERRERO","CALLE","VICENTE GUERRERO","13",,,,"0",,"COLONIA","CENTRO",,,,"92800","30","VERACRUZ DE IGNACIO DE LA LLAVE","189","Tuxpan","0001","Túxpam de Rodríguez Cano","0215","010",,"HG_TUXPAN@HOTMAIL.COM",,"Fijo","20.95099994","-97.40058995","2010-07"
"4432419","HOSPITAL GENERAL DE ZONA NUMERO 33","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","CARRETERA","COSTERA DEL GOLFO","CALLEJON","NUESTRA SEÑORA DEL CALVARIO","CALLE","CENTENARIO","AVENIDA","MANUEL A. DE LA CABADA","0","SN",,,"0",,"COLONIA","3 DE MAYO",,,,"95730","30","VERACRUZ DE IGNACIO DE LA LLAVE","141","San Andrés Tuxtla","0001","San Andrés Tuxtla","0599","035",,,,"Fijo","18.45043264","-95.22633914","2010-07"
"4423033","HOSPITAL GENERAL DOCTOR DARIO MENDEZ LIMA","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","51 a 100 personas","AVENIDA","2 PONIENTE","CALLE","6 NORTE","CALLE","8 NORTE","AVENIDA","4 PONIENTE","867",,,,,,"COLONIA","CENTRO",,,,"94100","30","VERACRUZ DE IGNACIO DE LA LLAVE","071","Huatusco","0001","Huatusco de Chicuellar","0041","022",,"SESVERHUATUSCO@GMAIL.COM",,"Fijo","19.15187918","-96.96902059","2010-07"
"4410234","HOSPITAL GENERAL DOCTOR MANUEL I AVILA","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","JUAN DE LA LUZ ENRIQUEZ","CALLE","FRANCISCO DE J. COLORADO","CALLE","16 DE SEPTIEMBRE","CALLE","IGNACIO MANUEL ALTAMIRANO","19",,,,,,"COLONIA","MAZA",,,,"93996","30","VERACRUZ DE IGNACIO DE LA LLAVE","123","Pánuco","0001","Pánuco","0410","028",,,,"Fijo","22.0497409","-98.18163828","2010-07"
"6504789","HOSPITAL GENERAL EL PLAN","PETROLEOS MEXICANOS ","622112","Hospitales generales del sector público","101 a 250 personas","BOULEVARD","ANTONIO M. QUIRASCO","CALLE","NINGUNO","CALLE","ÁLAMO","CALLE","FRANCITA",,"SN",,,,,"COLONIA","AMPL INSTALACIONES DE PEMEX",,,,"96980","30","VERACRUZ DE IGNACIO DE LA LLAVE","061","Las Choapas","0001","Las Choapas","0702","003",,,,"Fijo","17.92799064","-94.09535623","2016-01"
"4424737","HOSPITAL GENERAL ISLA","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"COLONIA","LIMON DE GUERRERO",,,,"95648","30","VERACRUZ DE IGNACIO DE LA LLAVE","077","Isla","0001","Isla","0219","025","2838742233",,,"Fijo","18.03822033","-95.52968391","2010-07"
"4392945","HOSPITAL GENERAL JOSE CARDEL","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","ALBINO BAEZ","CALLE","JOVO CASAS PERALTA","CALLE","REVOLUCION","CALLE","REVOLUCIÓN","53",,,,,,"COLONIA","EJIDAL",,,,"91680","30","VERACRUZ DE IGNACIO DE LA LLAVE","016","La Antigua","0001","José Cardel","011A","024","2969624140",,,"Fijo","19.36725022","-96.37130011","2010-07"
"4230474","HOSPITAL GENERAL MARTINEZ DE LA TORRE","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","251 y más personas","CERRADA","NINGUNO","CERRADA","NINGUNO","CERRADA","NINGUNO","AVENIDA","LÁZARO CÁRDENAS (TENOCH)",,"SN",,,,,"COLONIA","MARTINEZ DE LA TORR",,,,"93600","30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","0567","001",,"HOSPITALDMACADM@HOTMAIL.COM",,"Fijo","20.08070904","-97.04794818","2010-07"
"4399579","HOSPITAL GENERAL MISANTLA","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","251 y más personas","CALLE","TABACHINES","CALLE","EMILIO CARRANZA","CALLE","FRAMBOYANES","CALLE","CANOVAS","0","SN",,,"0",,"COLONIA","CENTRO",,,,"93820","30","VERACRUZ DE IGNACIO DE LA LLAVE","109","Misantla","0001","Misantla","0337","003","2353234115","HGMISANTLA@HOTMAIL.COM",,"Fijo","19.92270635","-96.85154149","2010-07"
"4214463","HOSPITAL GENERAL PAPANTLA DR JOSÉ BUIL BELENGUER","SECRETARÍA DE SALUD ","622112","Hospitales generales del sector público","101 a 250 personas","CARRETERA","FRANCISCO I. MADERO","CALLE","VEREDA TROPICAL","CALLE","SAN JUAN","CALLE","VEREDA TROPICAL","0","SN",,,"0",,"COLONIA","CENTRO",,,,"93400","30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0001","Papantla de Olarte","0210","038","7848420094",,,"Fijo","20.45027119","-97.32926026","2010-07"
"4432143","HOSPITAL GENERAL PEROTE","HOSPITAL GENERAL PEROTE ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","JOSE MARIA MORELOS","CALLE","VICENTE GUERRERO","CALLE","CERRADA MIGUEL HIDALGO","CALLE","NIÑO ARTILLERO","6",,,,,,"COLONIA","PEROTE",,,,"91270","30","VERACRUZ DE IGNACIO DE LA LLAVE","128","Perote","0001","Perote","0332","027",,,,"Fijo","19.56014541","-97.24483748","2010-07"
"4408526","HOSPITAL GENERAL REGIONAL DE ORIZABA IMSS","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","ORIENTE 6","CALLE","SUR 37","CALLE","SUR 41","AVENIDA","ORIENTE 18","2115",,,,,,"COLONIA","CENTRO",,,,"94364","30","VERACRUZ DE IGNACIO DE LA LLAVE","118","Orizaba","0001","Orizaba","011A","031","2727242443",,,"Fijo","18.85016501","-97.08517927","2010-07"
"4358825","HOSPITAL GENERAL SUB ZONA NO. 33","IMSS ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","FRANCISCO JAVIER MINA","CALLE","HEROICO COLEGIO MILITAR","CALLE","SEGURO","PROLONGACION","JUAN CARREÓN",,"SN",,,,,"COLONIA","LUIS ECHEVERRIA",,,,"95110","30","VERACRUZ DE IGNACIO DE LA LLAVE","174","Tierra Blanca","0001","Tierra Blanca","0316","028","2747430612",,,"Fijo","18.45654267","-96.36662522","2010-07"
"7976648","HOSPITAL GENERAL TANTOYUCA HUMBERTO SILVA MEDELLIN","SECRETARIA DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","PRESA","CALLE","NINGUNO",,"SN",,,,,"COLONIA","LA MORITA",,,,"92124","30","VERACRUZ DE IGNACIO DE LA LLAVE","155","Tantoyuca","0001","Tantoyuca","0518","006",,,,"Fijo","21.33234721","-98.21923726","2019-11"
"4383137","HOSPITAL GENERALDE ZONA. 32","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","JUSTO SIERRA","CALLE","MOCTEZUMA","CALLE","MANUEL ACUÑA","CALLE","MAESTROS PROFESORADO","31",,,,,"31","COLONIA","SANTA CLARA",,,,"96730","30","VERACRUZ DE IGNACIO DE LA LLAVE","108","Minatitlán","0001","Minatitlán","1215","001","9222237679",,,"Fijo","17.98741451","-94.54956896","2010-07"
"7288821","HOSPITAL MILITAR DE ZONA LA BOTICARIA","HOSPITAL MILITAR DE ZONA LA BOTICARI ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","JOSE GONZALEZ HERRERA","AVENIDA","EJERCITO MEXICANO","CALLE","CANDIDO AGUILAR","CALLE","RÍO GRIJALVA",,"SN",,,,,"COLONIA","1RO DE MAYO SUR",,,,"94297","30","VERACRUZ DE IGNACIO DE LA LLAVE","028","Boca del Río","0037","Veracruz","0286","026",,,,"Fijo","19.14469338","-96.12629804","2019-11"
"4246091","HOSPITAL MILITAR REGIONAL DE TUXPAN VERACRUZ","SEDENA ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","GALEANA","PRIVADA","PRIVADA DE GALEANA","CALLE","FRANCISCO I. MADERO","OTRO (ESPECIFIQUE)","SIN REFERENCIA","10",,,,,,"COLONIA","CENTRO",,,,"92800","30","VERACRUZ DE IGNACIO DE LA LLAVE","189","Tuxpan","0001","Túxpam de Rodríguez Cano","0198","034","7838341903","HMR.19ZM@SEDENA.GOB.MX",,"Fijo","20.95607189","-97.4130892","2014-12"
"6466403","HOSPITAL NAVAL DE ESPECIALIDADES DE VERACRUZ","SECRETARIA DE MARINA ARMADA DE MÉXICO ","622112","Hospitales generales del sector público","251 y más personas","CALLE","GENERAL ANDRES FIGUEROA","CALLE","ESTEBAN MORALES","CALLE","FRANCISCO CANAL","AVENIDA","FRANCISCO HERNÁNDEZ Y HERNÁNDEZ","151",,,,,,"COLONIA","FAROS",,,,"91701","30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0001","Veracruz","0260","019",,,,"Fijo","19.20038593","-96.13156444","2010-07"
"4336492","HOSPITAL PEMEX","CLÍNICA HOSPITAL COATZACOALCOS ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","IGNACIO DE LA LLAVE","CALLE","CORREGIDORA","CALLE","COLEGIO MILITAR","CALLE","IGNACIO ZARAGOZA","101",,,,,,"COLONIA","COATZACOALCOS CENTRO",,,,"96400","30","VERACRUZ DE IGNACIO DE LA LLAVE","039","Coatzacoalcos","0001","Coatzacoalcos","010A","031","9212123922",,,"Fijo","18.14842589","-94.41164584","2014-12"
"4466261","HOSPITAL REGIONAL DE COATZACOALCOS VALENTIN GÓMEZ FARÍAS","SERVICIOS DE SALUD DE VERACRUZ SSVER ","622112","Hospitales generales del sector público","251 y más personas","CALLE","IGNACIO ZARAGOZA","CALLE","NICOLAS BRAVO","CALLE","HERMENEGILDO GALEANA","CALLE","BENITO JUAREZ","801",,,,,,"COLONIA","CENTRO",,,,"96400","30","VERACRUZ DE IGNACIO DE LA LLAVE","039","Coatzacoalcos","0001","Coatzacoalcos","0148","009","9212125112",,,"Fijo","18.14553211","-94.4243261","2010-07"
"4480740","HOSPITAL REGIONAL DE XALAPA DR. LUIS F NACHON","SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","251 y más personas","CALLE","RENDON","CALLE","ALFONSO GÜIDO","CALLE","NICOLAS BRAVO","CALLE","NICOLÁS BRAVO",,"SN",,,,,"COLONIA","CENTRO",,,,"91000","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","0215","031",,"DIRECCION_NACHON@OUTLOOK.COM",,"Fijo","19.52594661","-96.92128165","2010-07"
"6472452","HOSPITAL REGIONAL MINATITLAN VER","PETROLEOS MEXICANOS ","622112","Hospitales generales del sector público","251 y más personas","PRIVADA","NINGUNO","CALLE","CATORCE","CALLE","DOCE","CALLE","D",,"SN",,,,,"COLONIA","PETROLERA",,,,"96850","30","VERACRUZ DE IGNACIO DE LA LLAVE","108","Minatitlán","0001","Minatitlán","0999","019","9222250024","JAIME.ELOY.ESTEBAN@PEMEX.COM",,"Fijo","18.00500449","-94.5421492","2016-01"
"4222518","HOSPITAL REGIONAL POZA RICA DE HIDALGO","SERVICIO DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","251 y más personas","CALLE","FLORES","CALLE","PIPILA","CALLE","HEROICA VERACRUZ","PRIVADA","NINGUNO",,"SN",,,,,"COLONIA","LAS VEGAS",,,,"93210","30","VERACRUZ DE IGNACIO DE LA LLAVE","131","Poza Rica de Hidalgo","0001","Poza Rica de Hidalgo","054A","026",,,,"Fijo","20.55410652","-97.43955407","2010-07"
"6460000","HOSPITAL REGIONAL POZA RICA VERACRUZ DE PETRÓLEOS MEXICANOS","PETROLEOS MEXICANOS ","622112","Hospitales generales del sector público","251 y más personas","CALLE","ARROYO","PROLONGACION","RASTRO VIEJO","CALLE","VICENTE GUERRERO","AVENIDA","VICENTE GUERRERO",,"SN",,,"52",,"COLONIA","LAREDO",,,,"93260","30","VERACRUZ DE IGNACIO DE LA LLAVE","131","Poza Rica de Hidalgo","0001","Poza Rica de Hidalgo","086A","028",,"JOSE.RAUL.TERCERO@PEMEX.COM",,"Fijo","20.530019","-97.4601428","2010-07"
"4379396","HOSPITAL REGIONAL RIO BLANCO","SECRETARÍA DE SALUD SERVICIOS DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","251 y más personas","AUTOPISTA","NINGUNO","CALLE","CALLE DEL CANAL","CARRETERA","SIN REFERENCIA","PROLONGACION","REFORMA",,"SN",,,,,"COLONIA","RIO BLANCO",,,,"94733","30","VERACRUZ DE IGNACIO DE LA LLAVE","138","Río Blanco","0001","Río Blanco","0216","020","2727252703",,,"Fijo","18.8344956","-97.12525227","2010-07"
"4461308","HOSPITAL RURAL CHICONTEPEC NUMERO 61","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","DOS CAMINOS","CALLE","NINGUNO","CALLE","CONSTITUCION","CALLE","CONSTITUCION",,"SN",,,,,"CIUDAD INDUSTRIAL","TEPETLAIXCO",,,,"92700","30","VERACRUZ DE IGNACIO DE LA LLAVE","058","Chicontepec","0001","Chicontepec de Tejeda","0092","024",,,,"Fijo","20.96884207","-98.18776924","2010-07"
"4360049","HOSPITAL RURAL IMSS ZONGOLICA BIENESTAR","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","JOSE MARIA MORELOS","AVENIDA","TENIENTE JOSE AZUETA","AVENIDA","MIGUEL HIDALGO Y COSTILLA","AVENIDA","TENIENTE JOSÉ AZUETA",,"SN",,,,,"COLONIA","CENTRO",,,,"95000","30","VERACRUZ DE IGNACIO DE LA LLAVE","201","Zongolica","0001","Zongolica","0103","008",,,,"Fijo","18.66489234","-96.99662044","2010-07"
"4232078","HOSPITAL RURAL JALTIPAN","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","PROLONGACION","MORELOS","CALLE","COPLAMAR","CALLE","CONSTITUCION","CALLE","LOS LAURELES",,"SN",,,,,"COLONIA","DEPORTIVA",,,,"96280","30","VERACRUZ DE IGNACIO DE LA LLAVE","089","Jáltipan","0001","Jáltipan de Morelos","0120","003","9222643188",,,"Fijo","17.95907578","-94.70470411","2010-07"
"4419996","HOSPITAL RURAL OPORTUNIDADES COSCOMATEPEC VERACRUZ","DELEGACIÓN VERACRUZ SUR IMSS ","622112","Hospitales generales del sector público","51 a 100 personas","CARRETERA","FEDERAL FORTIN-HUATUSCO","AVENIDA","PRIMO VERDAD","OTRO (ESPECIFIQUE)","NINGUNO","PRIVADA","NINGUNO",,"SN",,,,,"COLONIA","CONSTITUCION",,,,"94140","30","VERACRUZ DE IGNACIO DE LA LLAVE","047","Coscomatepec","0001","Coscomatepec de Bravo","0084","031",,,,"Fijo","19.06922544","-97.04475072","2010-07"
"4213697","HOSPITAL RURAL PAPANTLA IMSS Y BIENESTAR","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","CALLE","NUEVO LEON","CARRETERA","FRANCISCO I. MADERO","CALLE","VICTORIA","OTRO (ESPECIFIQUE)","SIN REFERENCIA",,"SN",,,,,"COLONIA","VALENTIN GOMEZ FARIAS",,,,"93400","30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0001","Papantla de Olarte","0583","001","7848420173",,,"Fijo","20.45413461","-97.33564447","2010-07"
"4261730","HOSPITAL RURAL PLAN DE ARROYOS","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","101 a 250 personas","CARRETERA","SALIDA A LA NORIA","OTRO (ESPECIFIQUE)","LOTE CON SEMBRADIO","OTRO (ESPECIFIQUE)","SAN CRISTOBAL","OTRO (ESPECIFIQUE)","SIN REFERENCIA",,"SN",,,,,"COLONIA","DANTE DELGADO",,,,"93695","30","VERACRUZ DE IGNACIO DE LA LLAVE","023","Atzalan","0054","Plan de Arroyos","0082","002",,,,"Fijo","19.89863355","-97.10621501","2014-12"
"4222694","HOSPITAL VICTOR MANUEL PITALUA GONZALEZ","SERVICIO DE SALUD DE VERACRUZ ","622112","Hospitales generales del sector público","101 a 250 personas","AVENIDA","VENUSTIANO CARRANZA","CALLE","MELCHOR OCAMPO","CALLE","RUIZ CORTINES","AVENIDA","NICOLÁS BRAVO","306",,,,"0",,"COLONIA","CENTRO",,,,"95400","30","VERACRUZ DE IGNACIO DE LA LLAVE","045","Cosamaloapan de Carpio","0001","Cosamaloapan","0198","025",,,,"Fijo","18.36582059","-95.79617422","2010-07"
"8075806","IMSS","IMSS GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","251 y más personas","CALLE","NARANJOS","CALLE","REFORMA","AVENIDA","CENTRAL ORIENTE","CALLE","PARQUE DE LAS  AMÉRICAS",,"SN",,,,,"COLONIA","LAREDO",,,,"93260","30","VERACRUZ DE IGNACIO DE LA LLAVE","131","Poza Rica de Hidalgo","0001","Poza Rica de Hidalgo","079A","016",,,,"Fijo","20.5224488","-97.45439514","2019-11"
"4364928","IMSS","HOSPITAL GENERAL DE ZONA NUM.8 ","622112","Hospitales generales del sector público","251 y más personas","AVENIDA","ONCE","CALLE","DOS","CALLE","UNO","AVENIDA","NUEVE","0","SN",,,"0",,"COLONIA","COLONIA CENTRO",,,,"94500","30","VERACRUZ DE IGNACIO DE LA LLAVE","044","Córdoba","0001","Córdoba","0059","036",,,"WWW.IMSS.GOB.MX","Fijo","18.89156031","-96.93855875","2010-07"
"4211339","IMSS","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","31 a 50 personas","CALLE","MARIANO MATAMOROS","CALLE","JESUS CARRANZA","CALLE","RODOLFO SANCHEZ TABOADA","CALLE","IGNACIO RAMÍREZ","0","SN",,,"0","SN","COLONIA","CENTRO",,,,"95270","30","VERACRUZ DE IGNACIO DE LA LLAVE","011","Alvarado","0001","Alvarado","0221","022","2979730357",,,"Fijo","18.77453321","-95.76386683","2010-07"
"4238787","IMSS CLÍNICA NO 9 EL HIGO","INSTITUTO MEXICANO DEL SEGURO SOCIAL ","622112","Hospitales generales del sector público","31 a 50 personas","CARRETERA","NACIONAL A PANUCO","CALLEJON","RIVERA","CALLE","RIBERA","CALLE","EJÉRCITO NACIONAL",,"SN",,,,,"COLONIA","FERNANDO GUTIERREZ BARRIOS",,,,"92400","30","VERACRUZ DE IGNACIO DE LA LLAVE","205","El Higo","0001","El Higo","0206","001","4893750095","LUCIA.SANCHES@IMSS.GOB.MX",,"Fijo","21.77779793","-98.45499255","2014-12"
"4218739","IMSS OPORTUNIDADES UNIDAD MÉDICA RURAL","IMSS ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","SEVERIANO PEREZ CRUZ","CALLE","20 DE NOVIEMBRE","AVENIDA","16 DE SEPTIEMBRE","AVENIDA","16 DE SEPTIEMBRE",,"SN",,,,,"LOCALIDAD","PUEBLILLO",,,,"93545","30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0087","Pueblillo","0901","009",,,,"Fijo","20.25533387","-97.25568958","2010-07"
"4432433","INSTITUTO DE SEGURIDAD SOCIAL AL SERVICIO DE LOS TRABAJADORES DEL ESTADO","INSTITUTO DE DEGURIDAD SOCIAL AL SERVICIO DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","51 a 100 personas","CALLE","CATEMACO","CALLE","DOS","CALLE","TRES","CALLE","DOS","0","SN",,,"0",,"FRACCIONAMIENTO","FRACC SAN ANDRES",,,,"95730","30","VERACRUZ DE IGNACIO DE LA LLAVE","141","San Andrés Tuxtla","0001","San Andrés Tuxtla","0599","008",,,,"Fijo","18.45046812","-95.22050638","2010-07"
"4374555","INSTITUTO DE SEGURIDAD SOCIAL DE LOS TRABAJADORES DEL ESTADO ISSSTE","JOSEFA CORDOVA TAMAYO ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","MELCHOR OCAMPO","AVENIDA","LEONA VICARIO","AVENIDA","GOMEZ FARIAS","CALLE","IGNACIO ALLENDE","209",,,,,,"COLONIA","TIERRA BLANCA EL VIEJO",,,,"95180","30","VERACRUZ DE IGNACIO DE LA LLAVE","174","Tierra Blanca","0001","Tierra Blanca","0284","030",,,,"Fijo","18.44113514","-96.35270866","2010-07"
"4325622","INSTITUTO DE SEGURIDAD Y SERVICIO SOCIALES DE LOS TRABAJADORES DEL ESTADO","INSTITUTO DE SEGURIDAD Y SERVICIO SOCIALES DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","0 a 5 personas","CALLE","ALLENDE","CALLE","VIRGILIO URIBE","CALLE","VERACRUZ","CALLE","EMILIANO ZAPATA",,"SN",,,,,"COLONIA","VENECIA",,,,"95580","30","VERACRUZ DE IGNACIO DE LA LLAVE","169","José Azueta","0001","Villa Azueta","0180","009",,,,"Fijo","18.07817098","-95.70556213","2014-12"
"4416430","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","51 a 100 personas","AVENIDA","JUSTO SIERRA","BOULEVARD","INSTITUTO TECNOLOGICO","AVENIDA","TRANSISTMICA","CALLE","HABANA","145",,,,"0",,"COLONIA","NUEVA MINA NORTE",,,,"96734","30","VERACRUZ DE IGNACIO DE LA LLAVE","108","Minatitlán","0001","Minatitlán","1198","013",,"CMFMINATITLAN@ISSSTE.GOB.MX",,"Fijo","17.99051684","-94.56587315","2010-07"
"4412758","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO","INSTITUTO DE SEGURIDAD Y SERVICIOS DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","11 a 30 personas","CALLE","18 DE MARZO","BOULEVARD","SALVADOR DIAZ MIRON","CALLE","PRIMERO DE MAYO","CALLE","RICARDO FLORES MAGÓN",,"SN",,,,,"COLONIA","FRANCISCO I MADERO 93995",,,,"93995","30","VERACRUZ DE IGNACIO DE LA LLAVE","123","Pánuco","0001","Pánuco","0745","017",,,,"Fijo","22.04888507","-98.18983547","2010-07"
"4461496","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO","GOBIERNO FEDERAL ","622112","Hospitales generales del sector público","251 y más personas","CALLE","FRATERNIDAD","CALLE","JOSE D. HERNANDEZ","AVENIDA","PRIMERO DE MAYO","CALLE","VIRGILIO URIBE","0","SN",,,"0","SN","COLONIA","OBRERO CAMPESINA",,,,"91020","30","VERACRUZ DE IGNACIO DE LA LLAVE","087","Xalapa","0001","Xalapa-Enríquez","1105","035",,,"WWW.ISSSTE.GOB.MX","Fijo","19.54492536","-96.93791111","2010-07"
"4432158","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO","INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO ","622112","Hospitales generales del sector público","6 a 10 personas","AVENIDA","GENERAL MANUEL RINCON","CALLE","VICENTE SUAREZ NORTE","CALLE","FERNANDO MONTES DE OCA","CALLE","VALENTÍN GÓMEZ FARÍAS","0","SN",,,"0",,"COLONIA","LANDA",,,,"91273","30","VERACRUZ DE IGNACIO DE LA LLAVE","128","Perote","0001","Perote","0101","031","2821198787","33394.UMFPEROTE@ISSSTE.GOB.MX",,"Fijo","19.56631528","-97.24696124","2010-07"
